content,score,reviewCreatedVersion,at,sentiment,sentiment_score
Sejauh ini sangat puas,5,2.73.0,2024-11-29 21:32:20,LABEL_0,0.9998255372047424
Mudah,5,2.72.0,2024-11-29 21:32:03,LABEL_0,0.9989616870880127
Mudah digunakan,5,2.73.0,2024-11-29 21:31:40,LABEL_0,0.9999165534973145
Mohon Di Blokir Saja Akun Saya Di Apk Brimo Dikarnakan Ter Kena Bajakan Oleh Orang Lain Mohon Pihak Pusat Brimo Atas Nama MUHAMAD ISMAIL MARZUKI Nama Akun Bank Nya🙏🏻🙏🏻🙏🏻🙏🏻,5,,2024-11-29 21:30:38,LABEL_0,0.9998973608016968
Mantap,5,2.72.0,2024-11-29 21:28:40,LABEL_1,0.9820002913475037
Ok,2,2.72.0,2024-11-29 21:28:13,LABEL_0,0.9997263550758362
Padahal hp saya hilang tapi uang dan data saya gampang di urus nya.... Top lah BRI....,5,,2024-11-29 21:27:00,LABEL_0,0.9999241828918457
"Mudah di gunakan,sangat berguna...trimakasih BRI,semoga lebih baik Lagi...",5,2.72.0,2024-11-29 21:25:53,LABEL_1,0.999850869178772
Sangat membantu untuk transaksi,4,2.73.0,2024-11-29 21:24:02,LABEL_1,0.9997069239616394
Sangat membantu,5,2.73.0,2024-11-29 21:23:32,LABEL_0,0.9348582029342651
Lebih mudah segala sesuatu nya,5,,2024-11-29 21:20:03,LABEL_1,0.9990147352218628
Habis update bukannya bikin enak malah bikin kesel..gabisa masuk ke brimo padahal sudah pakai nomer yg sesuai,1,2.72.0,2024-11-29 21:17:00,LABEL_0,0.9999274015426636
layanan ok banget mksh,5,2.72.0,2024-11-29 21:15:43,LABEL_0,0.9996774196624756
Ok,5,2.72.0,2024-11-29 21:15:26,LABEL_0,0.9997263550758362
Mantaabbb,5,2.73.0,2024-11-29 21:14:40,LABEL_0,0.9996844530105591
"BRImo juga praktis untuk beli voucher game. Dulu saya harus ke counter, sekarang bisa langsung dari rumah, bisa main tanpa nunggu. Seru banget!",5,2.72.0,2024-11-29 21:14:23,LABEL_1,0.9996122717857361
Alhamdulillah terbantu dan mudah pemakaian nya,5,2.69.0,2024-11-29 21:12:34,LABEL_1,0.9995597004890442
Semoga bisa mendapatkan gratis transaksi apapun,5,2.72.0,2024-11-29 21:12:13,LABEL_1,0.9996179342269897
sangatemudahkan transaksi apapun,5,2.72.0,2024-11-29 21:12:06,LABEL_1,0.9985404014587402
"Terimakasih brimo, semoga selalu lancar terus🙏🙏🙏..",5,2.73.0,2024-11-29 21:09:05,LABEL_1,0.9998008608818054
Sampe hari ini pemakaian brimo sangat membantu dalam produksi saya...,5,2.73.0,2024-11-29 21:09:01,LABEL_1,0.999800980091095
Excellent 👌👌👌,5,2.72.0,2024-11-29 21:07:27,LABEL_1,0.9997780919075012
"Dear admin, Tolong pada fitur semua rekening mu di update min, dikasih hide saldo. Terima kasih",4,2.71.0,2024-11-29 21:05:48,LABEL_0,0.9985989928245544
Good,5,,2024-11-29 21:05:07,LABEL_1,0.9998272061347961
mantap,5,2.72.0,2024-11-29 21:04:19,LABEL_0,0.9989400506019592
sangat membantu sekali👍👍👍,5,2.73.0,2024-11-29 21:04:16,LABEL_0,0.9989948868751526
Sangat membantu,5,,2024-11-29 21:03:52,LABEL_0,0.9348582029342651
Sangat memuaskan....,5,2.72.0,2024-11-29 21:01:17,LABEL_0,0.9984493255615234
"Cuman mau daftar ceria gk bisa mohon dibantu,buat brimo semoga sehat selalu,lancar dan makin jaya ajj.. Terima kasih",5,,2024-11-29 20:59:53,LABEL_1,0.9947201013565063
"Aplikasi mobile banking BRImo sangat rekomended...aplikasi ini sangat membantu saya untuk melakukan transaksi keuangan , prosesnya cepat dan mudah. Pokoknya the best...👍😍😊",5,2.71.0,2024-11-29 20:56:58,LABEL_1,0.9998784065246582
sangat efisien untuk menyimpan uang dan transaksi..,5,2.73.0,2024-11-29 20:56:20,LABEL_1,0.9984625577926636
"Bagus sangat membantu, semoga bro kedepan bertambah canggih.",4,2.72.0,2024-11-29 20:48:14,LABEL_1,0.9994356036186218
Sangat membantu,5,2.72.0,2024-11-29 20:46:02,LABEL_0,0.9348582029342651
mudah dlm bertransaksi👍,5,2.72.0,2024-11-29 20:43:23,LABEL_1,0.9998471736907959
Bagus cepat,5,2.72.0,2024-11-29 20:39:04,LABEL_1,0.999679446220398
Notip nya jarang ada ke WhatsApp,5,2.72.0,2024-11-29 20:38:42,LABEL_0,0.9999301433563232
"Aplikasi ini memang sangat bagus sekali ,sangat membantu kita dalm mengelola keuangan kita dengan mudah.juga melayani dalam berbagai macam hal seperti buka tabungan ,mbanking, dll,fiturnya juga sangat lengkap.Rekomend banget pokoknya ,semoga semakin sukses kedepannya..",5,,2024-11-29 20:37:29,LABEL_1,0.999811589717865
Dengan aplikasi BRImo memudahkan dalam bertransaksi.,5,2.72.0,2024-11-29 20:36:08,LABEL_1,0.9998795986175537
Sangat puas,5,2.72.0,2024-11-29 20:35:43,LABEL_0,0.999854326248169
Ok app nya,5,2.72.0,2024-11-29 20:33:55,LABEL_0,0.9998736381530762
Luar biasa...semua jadi mudah tanpa ribet,5,2.72.0,2024-11-29 20:27:12,LABEL_1,0.99981290102005
"Info dong cara nonaktifkan SMS mbanking pemotongan pembayaran nya GK kira"" setiap tarik atau transfer trus ada notifikasi SMS nah SMS nya berbayar di potong dari saldo di ATM.",1,2.73.0,2024-11-29 20:23:48,LABEL_0,0.9994809031486511
Baik,4,2.72.0,2024-11-29 20:23:05,LABEL_0,0.8662340641021729
Aplikasinya sangat membantu,5,2.72.0,2024-11-29 20:21:11,LABEL_0,0.9998103976249695
"Ada aja potongan 2500 biaya notifikasi, lebih2 dari bank potongannya",3,,2024-11-29 20:19:37,LABEL_0,0.9999116659164429
Aplikasi terbaik karena smua hnya dalam satu genggaman,5,2.73.0,2024-11-29 20:19:15,LABEL_1,0.9997685551643372
Pelayanan Cepat mantaf👍,5,2.73.0,2024-11-29 20:18:15,LABEL_0,0.9998407363891602
bsgus,5,,2024-11-29 20:16:08,LABEL_0,0.9998785257339478
"Sangat membantu dalam bertransaksi, aman dan terpercaya",5,2.72.0,2024-11-29 20:15:54,LABEL_1,0.999784529209137
mantap,5,2.72.0,2024-11-29 20:12:36,LABEL_0,0.9989400506019592
Mantap,5,2.72.0,2024-11-29 20:11:06,LABEL_1,0.9820002913475037
GW CUMAN NGASIH TAU MENDING MAKE DANA AJA NI BRI GA NIAT BGT BUAT APLIKASI NYA GW JARINGAN GANGGUAN MULU ANEH SINYAL BAGUSS HADUUH,1,2.72.0,2024-11-29 20:10:42,LABEL_0,0.999907374382019
😁😁😁😁,4,2.72.0,2024-11-29 20:09:24,LABEL_1,0.9996188879013062
Bagus,4,2.73.0,2024-11-29 20:07:51,LABEL_1,0.9978862404823303
Ribet kalo ga punya paket data Krn ngandalin wifi harus punya paket data,1,2.72.0,2024-11-29 20:07:48,LABEL_0,0.9998533725738525
Mantap,5,,2024-11-29 20:07:26,LABEL_1,0.9820002913475037
Aplikasi ini sangat membantu. Terima kasih,5,2.73.0,2024-11-29 20:05:09,LABEL_1,0.9995728135108948
sangat bermanfaat,5,2.73.0,2024-11-29 20:04:13,LABEL_0,0.9998574256896973
Mantap,5,2.73.0,2024-11-29 20:01:51,LABEL_1,0.9820002913475037
Terima kasih brimo semua jd mudah berkat aplikasi brimo,5,2.72.0,2024-11-29 20:01:43,LABEL_1,0.9998574256896973
Mantam,5,2.73.0,2024-11-29 19:58:03,LABEL_0,0.9998924732208252
bagus,5,,2024-11-29 19:56:06,LABEL_0,0.9995343685150146
Brimo sangat membantu dlm melakukan transaksi dimanapun dan kapanpun,5,2.72.0,2024-11-29 19:53:31,LABEL_1,0.9997499585151672
Tunggu lunas baru bisa pinjam lagi hahahaha,1,2.72.0,2024-11-29 19:49:22,LABEL_0,0.9999299049377441
bagus,5,2.73.0,2024-11-29 19:48:41,LABEL_0,0.9995343685150146
Top mantap is the best 🥰,5,2.72.0,2024-11-29 19:48:13,LABEL_1,0.9998441934585571
Mantul👍,5,2.73.0,2024-11-29 19:42:46,LABEL_0,0.9998939037322998
Bagus,5,2.72.0,2024-11-29 19:42:00,LABEL_1,0.9978862404823303
Terimakasih BRImo..cepat aman dan fleksibel..,5,,2024-11-29 19:41:55,LABEL_1,0.9998830556869507
Bagus,5,2.73.0,2024-11-29 19:39:22,LABEL_1,0.9978862404823303
brimo sangat membantu,5,2.72.0,2024-11-29 19:36:17,LABEL_0,0.9996802806854248
Sejauh ini bagus,5,2.72.0,2024-11-29 19:30:34,LABEL_1,0.9945206642150879
Sangat membantu,5,2.72.0,2024-11-29 19:30:09,LABEL_0,0.9348582029342651
sngt membantu bertransaksi,5,2.72.0,2024-11-29 19:29:41,LABEL_1,0.9995744824409485
"Saya udah pakai BRImo selama setahun lebih, dan bener-bener puas! Transaksi harian jadi lebih mudah dan banyak promo menarik setiap bulannya. Gak ada yang bisa ngalahin!",5,2.74.0,2024-11-29 19:28:45,LABEL_1,0.9997043013572693
Mudah,5,2.74.0,2024-11-29 19:27:57,LABEL_0,0.9989616870880127
Transaksi makin mudah,5,2.72.0,2024-11-29 19:23:23,LABEL_1,0.9995279312133789
Sangat puas..,5,2.73.0,2024-11-29 19:22:28,LABEL_0,0.9998350143432617
Sangat membantu banget dalam bertransaksi Terima kasih brimo,5,2.73.0,2024-11-29 19:19:40,LABEL_1,0.9996888637542725
Ok......,5,2.73.0,2024-11-29 19:18:21,LABEL_0,0.9999037981033325
Good,5,2.72.0,2024-11-29 19:11:32,LABEL_1,0.9998272061347961
bagus,5,2.73.0,2024-11-29 19:06:08,LABEL_0,0.9995343685150146
Good,4,,2024-11-29 19:03:55,LABEL_1,0.9998272061347961
Mantap!,5,2.73.0,2024-11-29 18:59:47,LABEL_1,0.9885866045951843
Sangat memuaskan,5,2.72.0,2024-11-29 18:57:00,LABEL_0,0.9997604489326477
Saya gak percaya se-simple ini! BRImo empowers me to take charge of my finances like never before! Mending pakai BRImo daripada repot-repot pakai yang lain.,5,2.72.0,2024-11-29 18:53:39,LABEL_0,0.6816116571426392
Membantu,5,2.72.0,2024-11-29 18:49:35,LABEL_0,0.9997376799583435
aplikasi yang sangat membantu,5,,2024-11-29 18:47:05,LABEL_0,0.9996875524520874
Keren Mempermudah semua urusan Saya,5,2.72.0,2024-11-29 18:46:35,LABEL_1,0.9998568296432495
Bagus,5,2.72.0,2024-11-29 18:44:52,LABEL_1,0.9978862404823303
"Mantap. usul, klu bisa tarik tunai nominal 50.000",5,2.72.0,2024-11-29 18:41:26,LABEL_1,0.9912095069885254
"Kenapa ya brimo sering eror,di klik Ndak bisa?....",5,2.73.0,2024-11-29 18:39:28,LABEL_0,0.9999254941940308
Alhamdulillah mantap⭐⭐⭐⭐⭐,5,2.72.0,2024-11-29 18:30:40,LABEL_1,0.9998847246170044
"I like the investment feature! BRImo memudahkan saya untuk berinvestasi, dari emas sampai saham. Bisa langsung jual beli dalam satu aplikasi. Bikin tambah pintar ngatur keuangan.",5,2.74.0,2024-11-29 18:29:17,LABEL_1,0.9998437166213989
Mudah dan berguna,5,2.73.0,2024-11-29 18:24:28,LABEL_1,0.9985236525535583
"Verifikasi wajah tidak bisa2, padahal sudah mengikuti instruksi",1,2.72.0,2024-11-29 18:21:21,LABEL_0,0.9999349117279053
Transfer uang ke luar negeri jadi lebih mudah pakai BRImo. Semua dalam satu aplikasi!,5,2.72.0,2024-11-29 18:17:49,LABEL_1,0.9998072981834412
Bagus,5,2.72.0,2024-11-29 18:16:24,LABEL_1,0.9978862404823303
semoga bermanfaat,5,2.73.0,2024-11-29 18:16:24,LABEL_1,0.9996088147163391
mempermudah transaksi...bisa dimana aja😍😍,5,2.72.0,2024-11-29 18:14:22,LABEL_1,0.9997310042381287
Transaksi jadi lebih mudah,5,2.73.0,2024-11-29 18:13:32,LABEL_1,0.9992446899414062
Bagus,5,2.73.0,2024-11-29 18:11:18,LABEL_1,0.9978862404823303
puas,5,2.74.0,2024-11-29 18:09:14,LABEL_0,0.9998496770858765
Buat rekening bank BRI,5,,2024-11-29 18:05:16,LABEL_0,0.760150671005249
Ok bgt,5,2.63.0,2024-11-29 18:03:34,LABEL_0,0.9997866749763489
kok bisa dana di tahan tidak bisa d ambil dn tidak bisa d pindahkan,1,2.72.0,2024-11-29 18:03:32,LABEL_0,0.9999375343322754
Good seller,5,2.72.0,2024-11-29 18:02:57,LABEL_1,0.9942716360092163
Bagus,5,2.72.0,2024-11-29 18:02:33,LABEL_1,0.9978862404823303
Tingkatkan terus ya Brimo. Bisa intip saldo dr luar jg kaya liv*n,5,2.73.0,2024-11-29 17:58:10,LABEL_1,0.9997854828834534
"aplikasinya sangat bagus dan tidak lagi pergi di ATM tinggal buka di hp saja ,... terimakasih brimo",5,,2024-11-29 17:55:10,LABEL_1,0.9994660019874573
aplikasi brimo gak jelas saldo saya hilang sendiri siapa admin brimo ini knp saldo saya bisa hilang sendiri itu saya gak transfer tapi saldo saya ada yg sedot taikk gak jelas aplikasi brimo ini,2,2.72.0,2024-11-29 17:53:03,LABEL_0,0.9999277591705322
👍👍👍👍,5,2.73.0,2024-11-29 17:52:21,LABEL_1,0.9994743466377258
Sangat membantu di era digital seperti sekarang ini.. Yang penting ada saldonya...,5,,2024-11-29 17:50:44,LABEL_1,0.999835729598999
"BRImo mengerti banget kebutuhan masyarakat. Gak seperti aplikasi lain yang bahkan kadang susah diajak komunikasi, BRImo dengan customer service-nya yang jadi andalan!",5,2.72.0,2024-11-29 17:48:16,LABEL_1,0.9995437264442444
"Sayaa baru pertama kali menggunakan BRImo,dan BRImo sangat membantu saya memudahkan transaksi dari mulai transfer ke semua 🏦 dan bertransaksi seperti pembayaran melalui qris...sangat membantu sekali...terlebih semua pengalaman saya selama menggunakan BRImo sangat menyenangkan...terimakasih untuk tim yang membantu saya...terimakasih",5,2.73.0,2024-11-29 17:45:54,LABEL_1,0.9996801614761353
Memudahkan transaksi,5,2.72.0,2024-11-29 17:45:31,LABEL_1,0.9989344477653503
BRImo itu solusi buat yang butuh praktis dalam hidup. Aplikasi ini udah semua fitur yang saya perlukan ada disitu. Sangat membantu!,5,2.72.0,2024-11-29 17:42:43,LABEL_1,0.9997102618217468
Terlalu banyak biaya yang dikenakan padahal aplikasi jarang digunakan,3,2.71.0,2024-11-29 17:39:19,LABEL_0,0.9998962879180908
Memuaskan ...aplikasi sangat membantu,5,2.73.0,2024-11-29 17:37:02,LABEL_1,0.9993329644203186
Ok,5,2.72.0,2024-11-29 17:35:06,LABEL_0,0.9997263550758362
Sangat bermanfaat,5,2.72.0,2024-11-29 17:33:32,LABEL_0,0.9997846484184265
Aman dan nyaman bisa di gunakan dimana pun.....,5,,2024-11-29 17:32:42,LABEL_1,0.9992007613182068
Good job,5,2.73.0,2024-11-29 17:27:54,LABEL_1,0.9998151659965515
Sangat cocok dan proses cepat,5,2.73.0,2024-11-29 17:27:16,LABEL_1,0.999651312828064
Mantap,5,2.72.0,2024-11-29 17:25:32,LABEL_1,0.9820002913475037
Cepet banget transaksi ya,5,2.73.0,2024-11-29 17:24:59,LABEL_0,0.9999135732650757
Kenapa ya ini brimo nya kok gak bisa di buka apk nya hari ini,5,2.72.0,2024-11-29 17:20:05,LABEL_0,0.9999210834503174
mantap brimo,5,,2024-11-29 17:19:43,LABEL_0,0.999777615070343
Tidak harus ribet nyari atm,5,2.72.0,2024-11-29 17:18:25,LABEL_0,0.9999176263809204
Good,5,2.73.0,2024-11-29 17:16:59,LABEL_1,0.9998272061347961
"BRImo buat investasi jadi gampang dan accessible. Emang overall udah lengkap. Kalo disuruh pilih, BRImo jauh lebih baik dibanding aplikasi lain. Simple dan langsung bisa dipakai.",5,2.72.0,2024-11-29 17:08:19,LABEL_1,0.9998032450675964
"fitur verifikasi pake jaringan internet nyusahin, kalau lagi gak ada paket internet susah login, minimal pake verifikasi email atau otp aja.",1,2.72.0,2024-11-29 17:07:41,LABEL_0,0.9998447895050049
Kelaz,5,2.74.0,2024-11-29 17:06:43,LABEL_0,0.9998805522918701
Mantap! BRImo bener-bener memudahkan transaksi harian saya. Gak perlu repot lagi!,5,2.74.0,2024-11-29 17:05:42,LABEL_1,0.9998596906661987
Bagus dan cepet banget,5,2.73.0,2024-11-29 17:05:04,LABEL_0,0.9998249411582947
Sangat baik,5,2.72.0,2024-11-29 17:04:14,LABEL_0,0.9998960494995117
"Saya suka banget dengan fitur pay QRIS di BRImo! Memudahkan saya saat berbelanja, gak perlu lagi bawa-bawa uang tunai. Proses pembayarannya juga cepat, jadi saya bisa langsung pergi setelah bertransaksi.",5,2.72.0,2024-11-29 17:04:10,LABEL_1,0.9996391534805298
"Baik,harus tingkatkan terus",4,2.72.0,2024-11-29 16:59:06,LABEL_1,0.8642731308937073
Jos,5,2.72.0,2024-11-29 16:58:23,LABEL_0,0.9998959302902222
ACl Gamestip,5,,2024-11-29 16:58:11,LABEL_0,0.9999145269393921
"Min kena tiba"" akun saya tidak masuk""",5,,2024-11-29 16:57:56,LABEL_0,0.9999333620071411
Bagus,5,2.72.0,2024-11-29 16:56:58,LABEL_1,0.9978862404823303
Smua jd mudah,5,2.72.0,2024-11-29 16:52:42,LABEL_1,0.9992462396621704
Efisien flexibel ..,5,2.73.0,2024-11-29 16:49:53,LABEL_1,0.9996628761291504
Sangat puas,5,,2024-11-29 16:47:44,LABEL_0,0.999854326248169
"Transaksi menjadi cepat dn mudah ,,trimakasih",5,2.74.0,2024-11-29 16:47:06,LABEL_1,0.9997969269752502
Bagus,5,2.73.0,2024-11-29 16:46:51,LABEL_1,0.9978862404823303
Saya kesusahan buat transfer ke ewaleet tolong di perbaiki yah,5,2.72.0,2024-11-29 16:45:09,LABEL_0,0.999925971031189
mantapppppp,5,2.73.0,2024-11-29 16:41:50,LABEL_1,0.998547375202179
Sangat mantap saya sangat terbantu,5,2.72.0,2024-11-29 16:35:55,LABEL_1,0.9997720122337341
🙏👏👏,5,2.72.0,2024-11-29 16:35:21,LABEL_1,0.9996575117111206
Best lah tapi potongannya agak berat,4,2.73.0,2024-11-29 16:34:14,LABEL_0,0.9999279975891113
Terbaik dari segalanya,5,2.72.0,2024-11-29 16:33:17,LABEL_0,0.999881386756897
good,5,2.72.0,2024-11-29 16:27:20,LABEL_1,0.999810516834259
Sangat ok,5,2.72.0,2024-11-29 16:24:48,LABEL_0,0.9999195337295532
"Brimo awalnya bagus,, setelah itu di masukan kode meminta no verifikasi.. tempat kode verifikasi ada kotak anmplop TDK bisa keluar kotak itu",2,,2024-11-29 16:24:25,LABEL_0,0.9991070628166199
Bagus lah,5,,2024-11-29 16:19:38,LABEL_1,0.5990868210792542
Sangat bermanfaat,5,,2024-11-29 16:16:45,LABEL_0,0.9997846484184265
Bagus,5,2.72.0,2024-11-29 16:13:52,LABEL_1,0.9978862404823303
Bagus simpel terpercaya,5,2.72.0,2024-11-29 16:13:48,LABEL_1,0.9998167157173157
اللهم صلى على سيدنا محمد,5,2.72.0,2024-11-29 16:09:56,LABEL_1,0.99444580078125
ok,5,2.68.0,2024-11-29 16:08:56,LABEL_0,0.9999037981033325
Oke mantap,5,2.71.1,2024-11-29 16:08:22,LABEL_1,0.9997722506523132
Ok mantap,5,2.72.0,2024-11-29 16:07:38,LABEL_1,0.9996150732040405
Simpel penggunaan nya👍BRIMO,5,2.73.0,2024-11-29 16:00:16,LABEL_0,0.9997355341911316
"Mantap, mempermudah transaksi",5,2.72.0,2024-11-29 15:55:32,LABEL_1,0.9996514320373535
cepat dan aman,5,2.72.0,2024-11-29 15:54:18,LABEL_1,0.9994695782661438
Baik,5,2.72.0,2024-11-29 15:50:49,LABEL_0,0.8662340641021729
Selalu lancar dan mudah,5,2.73.0,2024-11-29 15:50:20,LABEL_1,0.9310454726219177
"Aplikasi BRImo dan semua fiturnya bener-bener bikin hidup lebih praktis! Terutama saat paylater, lebih mudah dan cepat dibanding aplikasi lain. Kenapa saya harus pergi ke tempat lain?",5,2.74.0,2024-11-29 15:48:47,LABEL_1,0.999819815158844
Lama lama saya males pake brimo. Potongan tiap hari ada aja. Kadang saya kaget potong 12rb itu apa. Belum perbulan 5000 belum lagi potongan SMS kadang 3000/2000 tiap ada transfer masuk dan transfer ke sesama ada potongan. aneh banget perasaan yg lain ngak tuh.,3,2.74.0,2024-11-29 15:46:01,LABEL_0,0.999895453453064
Makasi sudah bayak membantu sayah,5,2.73.0,2024-11-29 15:45:49,LABEL_0,0.504912257194519
Sangat membantu,5,2.73.0,2024-11-29 15:44:10,LABEL_0,0.9348582029342651
Mantap,5,2.72.0,2024-11-29 15:40:10,LABEL_1,0.9820002913475037
Very nice,5,2.72.0,2024-11-29 15:33:56,LABEL_0,0.9996691942214966
"Mantap, urusan cepat.",5,2.72.0,2024-11-29 15:33:27,LABEL_1,0.9912159442901611
"Kemarin bintang 5 sekarang saya kasih bintang 1. Hampir rata rata ATM di jaga preman, atasnama petugas pajak retribusi daerah. Di tanya kartu identitas tak bisa menghadirkan. keliatan ambil uangnya banyak, lalu uangnya di hitung di luar ATM, di liat sama dia, wajib bayar parkir. saya pake motor di kasih 1000 ngamuk ngamuk mintanya 3000++ kaya ambil di brilink aja ada potongan. Salah satu Contoh ATM P.G Kanigoro madiun meresahkan ATM BRI keamanannya tidak lagi nyaman dan memuaskan",1,2.73.0,2024-11-29 15:33:20,LABEL_0,0.999901533126831
Membantu,5,2.73.0,2024-11-29 15:30:58,LABEL_0,0.9997376799583435
Sangat puas,5,2.72.0,2024-11-29 15:28:38,LABEL_0,0.999854326248169
Bagus,5,2.72.0,2024-11-29 15:27:12,LABEL_1,0.9978862404823303
Mantap,5,2.73.0,2024-11-29 15:22:16,LABEL_1,0.9820002913475037
proses verifikasi ya lama sekali min,5,2.72.0,2024-11-29 15:20:57,LABEL_0,0.9999328851699829
Ok,5,2.72.0,2024-11-29 15:17:27,LABEL_0,0.9997263550758362
"Akhirnya sudah bisa daftar brimo, terima kasih cs sudah menjawab permasalahan saya. Rating sudah saya ubah, semoga kedepannya lebih baik lagi",5,2.72.0,2024-11-29 15:08:46,LABEL_1,0.997794508934021
Ok,5,2.73.0,2024-11-29 15:08:46,LABEL_0,0.9997263550758362
Tiap bulan potongan 10 rb..di x setahun 120rb...belum di x lagi pemakakan brimo kalau di tabungin enak bisa di ambil..ini tiap bulan ke ambil 10rb kan lumayan kalau di x..apalagi kalau tf biaya 2.500...,1,,2024-11-29 15:02:58,LABEL_1,0.9967515468597412
Mudah,5,2.73.0,2024-11-29 15:02:40,LABEL_0,0.9989616870880127
"Bri belakangan ini makin ga jelas, dia yg kirim notifikasi dia juga yg potong saldo nasabah untuk biaya notifikasi",2,2.73.0,2024-11-29 14:54:54,LABEL_0,0.9997420907020569
nice,5,2.72.0,2024-11-29 14:45:20,LABEL_0,0.9997982382774353
Keren,5,2.72.0,2024-11-29 14:44:44,LABEL_1,0.9997929930686951
Terlalu banyak potongan,3,2.73.0,2024-11-29 14:44:33,LABEL_0,0.9998286962509155
Bagus,5,2.72.0,2024-11-29 14:42:18,LABEL_1,0.9978862404823303
Ok👍,5,,2024-11-29 14:41:50,LABEL_0,0.9989492297172546
Sering error,1,2.72.0,2024-11-29 14:39:42,LABEL_0,0.9998868703842163
Memudahkan pelanggan,5,,2024-11-29 14:37:28,LABEL_1,0.7608851790428162
membantu sekali,4,2.72.0,2024-11-29 14:37:21,LABEL_0,0.99992835521698
Bagus,5,,2024-11-29 14:36:30,LABEL_1,0.9978862404823303
Mantap. Sangat membantu.,5,2.69.0,2024-11-29 14:33:40,LABEL_1,0.9834985136985779
Terima kasih karna telah membantu mempermudah transaksi saya,5,,2024-11-29 14:24:10,LABEL_1,0.9998742341995239
"Mudah, aman, terpercaya",5,2.73.0,2024-11-29 14:23:14,LABEL_1,0.9985439777374268
"Setelah mencoba BRImo, saya tidak bisa kembali ke aplikasi bank lain. BRImo menyakinkan dengan kemudahan penggunaan dan bergai fitur yang menjawab setiap kebutuhan, mulai dari transaksi hingga investasi. Modalnya hanya smartphone, sangat efisien!",5,2.72.0,2024-11-29 14:22:54,LABEL_1,0.9996131062507629
"Aps gajelas, berķali kali gabisa daftar pdhl jaringan bagus",1,,2024-11-29 14:20:23,LABEL_0,0.999914288520813
